"Topic","CollectionNumber","Year","Paper","OriginalQuestion","Occurrence","Type","SecondaryTopics","Reason","Id"
"数列","69","2021","浙江卷","10","1","single_choice","","核心是递推数列与求和范围估计，属于数列综合问题。","2021-浙江卷::10::occ1"
"数列","70","2021","浙江卷","20","1","solution","","核心是递推数列求通项与恒成立问题，属于数列综合问题。","2021-浙江卷::20::occ1"
"数列","71","2022","北京卷","15","1","fill_blank","","核心是数列递推与性质判断，属于数列综合问题。","2022-北京卷::15::occ1"
"数列","72","2022","北京卷","21","1","solution","","核心是数列新定义与性质证明，属于数列综合问题。","2022-北京卷::21::occ1"
"数列","73","2022","全国甲卷-理科","17","1","solution","","等差数列证明与求和","2022-全国甲卷-理科::17::occ1"
"数列","74","2022","全国甲卷-文科","18","1","solution","","等差数列证明与求和","2022-全国甲卷-文科::18::occ1"
"数列","75","2022","全国乙卷-理科","4","1","single_choice","","连分数数列比较","2022-全国乙卷-理科::4::occ1"
"数列","76","2022","全国乙卷-理科","6","1","single_choice","","程序框图涉及数列递推","2022-全国乙卷-理科::6::occ1"
"数列","77","2022","全国乙卷-理科","8","1","single_choice","","等比数列基本量计算","2022-全国乙卷-理科::8::occ1"
"数列","78","2022","全国乙卷-文科","7","1","single_choice","","程序框图涉及数列","2022-全国乙卷-文科::7::occ1"
"数列","79","2022","全国乙卷-文科","10","1","single_choice","","等比数列基本量","2022-全国乙卷-文科::10::occ1"
"数列","80","2022","全国乙卷-文科","13","1","fill_blank","","等差数列基本量计算","2022-全国乙卷-文科::13::occ1"
"数列","81","2022","上海卷","5","2","solution","","数列递推、等差数列、通项公式，核心是数列。","2022-上海卷::5::occ2"
"数列","82","2022","上海卷","9","1","fill_blank","","等差数列前n项和性质，求不同数值个数，核心是数列。","2022-上海卷::9::occ1"
"数列","83","2022","天津卷","18","1","solution","","等差等比数列通项、求和、证明，核心是数列。","2022-天津卷::18::occ1"
"数列","84","2022","新高考II卷","3","1","single_choice","","等差数列应用，求项的值，核心是等差数列。","2022-新高考II卷::3::occ1"
"数列","85","2022","新高考II卷","17","1","solution","","等差等比数列综合，求集合元素个数，核心是数列。","2022-新高考II卷::17::occ1"
"数列","86","2022","新高考I卷","17","1","solution","","等差数列定义求通项，并证明不等式，主类为数列。","2022-新高考I卷::17::occ1"
"数列","87","2022","浙江卷","10","1","single_choice","","核心是递推数列，研究数列项的范围，主类为数列。","2022-浙江卷::10::occ1"
"数列","88","2022","浙江卷","20","1","solution","","等差数列求和及等比数列条件求范围，主类为数列。","2022-浙江卷::20::occ1"
"数列","89","2023","北京卷","10","1","single_choice","","递推数列的单调性和有界性，主类为数列。","2023-北京卷::10::occ1"
"数列","90","2023","北京卷","14","1","fill_blank","","等差等比数列综合求项和和，主类为数列。","2023-北京卷::14::occ1"
"数列","91","2023","北京卷","21","1","solution","","数列新定义，涉及和与索引，主类为数列。","2023-北京卷::21::occ1"
"数列","92","2023","全国甲卷-理科","3","1","single_choice","","程序框图输出，实质是斐波那契数列，主类为数列。","2023-全国甲卷-理科::3::occ1"
"数列","93","2023","全国甲卷-理科","5","1","single_choice","","等比数列求和问题，主类为数列。","2023-全国甲卷-理科::5::occ1"
"数列","94","2023","全国甲卷-理科","17","1","solution","","由前n项和求通项，并求新数列和，主类为数列。","2023-全国甲卷-理科::17::occ1"
"数列","95","2023","全国甲卷-文科","5","1","single_choice","","等差数列求和，核心是数列。","2023-全国甲卷-文科::5::occ1"
"数列","96","2023","全国甲卷-文科","6","1","single_choice","","程序框图输出数列项，核心是数列递推。","2023-全国甲卷-文科::6::occ1"
"数列","97","2023","全国甲卷-文科","13","1","fill_blank","","等比数列前n项和求公比，核心是数列。","2023-全国甲卷-文科::13::occ1"
"数列","98","2023","全国乙卷-理科","10","1","single_choice","","等差数列与三角函数结合，核心是数列。","2023-全国乙卷-理科::10::occ1"
"数列","99","2023","全国乙卷-理科","15","1","fill_blank","","等比数列求项，核心是数列。","2023-全国乙卷-理科::15::occ1"
"数列","100","2023","全国乙卷-文科","18","1","solution","","等差数列通项和绝对值求和，核心是数列。","2023-全国乙卷-文科::18::occ1"
"数列","101","2023","上海卷","3","1","fill_blank","","等比数列求项，核心是数列。","2023-上海卷::3::occ1"
"数列","102","2023","天津卷","6","1","single_choice","","核心是等比数列通项与前n项和关系，属于数列。","2023-天津卷::6::occ1"
"数列","103","2023","天津卷","19","1","solution","","核心是等差数列、等比数列通项与求和，属于数列。","2023-天津卷::19::occ1"
"数列","104","2023","新高考II卷","8","1","single_choice","","核心是等比数列前n项和性质，属于数列。","2023-新高考II卷::8::occ1"
"数列","105","2023","新高考II卷","18","1","solution","","核心是等差数列通项、数列求和与不等式证明，属于数列。","2023-新高考II卷::18::occ1"
"数列","106","2023","新高考I卷","20","1","solution","","核心是等差数列、新数列求和，属于数列。","2023-新高考I卷::20::occ1"
"数列","107","2024","北京卷","14","1","fill_blank","立体几何","题目涉及等比数列与圆柱体积，主类为数列，次类为立体几何。","2024-北京卷::14::occ1"
"数列","108","2024","北京卷","15","1","fill_blank","","题目涉及等差数列、等比数列的交点个数，核心是数列。","2024-北京卷::15::occ1"
"数列","109","2024","北京卷","21","1","solution","集合与逻辑","题目涉及数列变换和充要条件证明，主类为数列。","2024-北京卷::21::occ1"
"数列","110","2024","全国甲卷-理科","4","1","single_choice","","题目涉及等差数列的前n项和与项的关系，核心是等差数列。","2024-全国甲卷-理科::4::occ1"
"数列","111","2024","全国甲卷-理科","18","1","solution","","题目涉及数列通项与求和，核心是数列。","2024-全国甲卷-理科::18::occ1"
"数列","112","2024","全国甲卷-文科","4","1","single_choice","","题目涉及等差数列的前n项和与项的关系，核心是等差数列性质。","2024-全国甲卷-文科::4::occ1"
"数列","113","2024","全国甲卷-文科","15","1","solution","","题目涉及等比数列通项与前n项和，核心是数列。","2024-全国甲卷-文科::15::occ1"
"数列","114","2024","上海卷","12","1","fill_blank","","题目涉及无穷等比数列与区间，核心是数列。","2024-上海卷::12::occ1"
"数列","115","2024","天津卷","19","1","solution","","核心是等比数列求和及递推数列求和","2024-天津卷::19::occ1"
"数列","116","2024","新高考II卷","12","1","fill_blank","","核心是等差数列通项与前n项和的计算","2024-新高考II卷::12::occ1"
"数列","117","2024","新高考I卷","19","1","solution","统计与概率","核心是等差数列的可分性质及概率证明，主类为数列","2024-新高考I卷::19::occ1"
"数列","118","2025","全国II卷","7","1","single_choice","","核心是等差数列前n项和的计算","2025-全国II卷::7::occ1"
"数列","119","2025","全国II卷","9","1","multiple_choice","","核心是等比数列前n项和与通项公式的计算","2025-全国II卷::9::occ1"
"数列","120","2025","全国I卷","13","1","fill_blank","","等比数列前n项和求公比，属于数列。","2025-全国I卷::13::occ1"
"数列","121","2025","全国I卷","16","1","solution","导数","主专题为数列，因为核心是等差数列证明和数列求和；次专题为导数，因为涉及多项式求导。","2025-全国I卷::16::occ1"
"数列","122","2025","上海卷","3","1","fill_blank","","等差数列求和，属于数列。","2025-上海卷::3::occ1"
"数列","123","2025","上海卷","16","1","single_choice","平面向量与解三角形","主专题为数列，因为涉及数列通项和三角形边长条件；次专题为解三角形，因为三角形边长条件。","2025-上海卷::16::occ1"
"数列","124","2025","天津卷","6","1","single_choice","","已知前n项和求数列前12项和，属于数列求和。","2025-天津卷::6::occ1"
"数列","125","2025","天津卷","19","1","solution","计数原理","主专题为数列，因为涉及等差等比数列通项；次专题为计数原理，因为涉及集合元素求和。","2025-天津卷::19::occ1"
"导数","1","2016","全国III卷-理科","15","1","fill_blank","","利用导数求切线方程，核心是导数几何意义。","2016-全国III卷-理科::15::occ1"
"导数","2","2016","全国III卷-文科","16","1","fill_blank","","利用导数求切线方程，核心是导数几何意义。","2016-全国III卷-文科::16::occ1"
"导数","3","2016","全国III卷-文科","21","1","solution","","讨论函数单调性、证明不等式，核心是导数应用。","2016-全国III卷-文科::21::occ1"
"导数","4","2016","全国II卷-理科","16","1","fill_blank","","公切线问题，核心是导数几何意义。","2016-全国II卷-理科::16::occ1"
"导数","5","2016","全国II卷-理科","21","1","solution","","讨论函数单调性、证明不等式、求函数最值及值域，核心是导数应用。","2016-全国II卷-理科::21::occ1"
"导数","6","2016","全国II卷-文科","20","1","solution","","主要任务是求切线方程和利用导数研究不等式恒成立求参数范围，核心是导数应用。","2016-全国II卷-文科::20::occ1"
"导数","7","2016","全国I卷-理科","21","1","solution","","利用导数研究函数零点及证明不等式，核心是导数。","2016-全国I卷-理科::21::occ1"
"导数","8","2016","全国I卷-文科","12","1","single_choice","","利用导数研究函数单调性求参数范围，核心是导数。","2016-全国I卷-文科::12::occ1"
"导数","9","2016","全国I卷-文科","21","1","solution","","利用导数讨论单调性及零点问题，核心是导数。","2016-全国I卷-文科::21::occ1"
"导数","10","2017","全国III卷-理科","11","1","single_choice","","利用导数研究函数零点，核心是导数。","2017-全国III卷-理科::11::occ1"
"导数","11","2017","全国III卷-理科","21","1","solution","","核心是导数应用，求参数及不等式恒成立，主要方法为导数。","2017-全国III卷-理科::21::occ1"
"导数","12","2017","全国III卷-文科","21","1","solution","","核心是函数单调性讨论及不等式证明，主要方法为导数。","2017-全国III卷-文科::21::occ1"
"导数","13","2017","全国II卷-理科","11","1","single_choice","","核心是极值点与极小值计算，主要方法为导数。","2017-全国II卷-理科::11::occ1"
"导数","14","2017","全国II卷-理科","21","1","solution","","核心是导数应用，求参数及证明极值点存在性，主要方法为导数。","2017-全国II卷-理科::21::occ1"
"导数","15","2017","全国II卷-文科","21","1","solution","","核心是函数单调性讨论及恒成立求参数范围，主要方法为导数。","2017-全国II卷-文科::21::occ1"
"导数","16","2017","全国I卷-理科","21","1","solution","","讨论函数单调性及零点问题，核心方法是导数。","2017-全国I卷-理科::21::occ1"
"导数","17","2017","全国I卷-文科","14","1","fill_blank","","利用导数求切线方程，属于导数。","2017-全国I卷-文科::14::occ1"
"导数","18","2017","全国I卷-文科","21","1","solution","","讨论函数单调性及恒成立问题，核心方法是导数。","2017-全国I卷-文科::21::occ1"
"导数","19","2018","全国III卷-理科","14","1","fill_blank","","利用导数求切线斜率，属于导数。","2018-全国III卷-理科::14::occ1"
"导数","20","2018","全国III卷-理科","21","1","solution","","主要任务是利用导数研究函数单调性、极值点，核心方法是导数。","2018-全国III卷-理科::21::occ1"
"导数","21","2018","全国III卷-文科","21","1","solution","","核心是导数求切线及证明不等式。","2018-全国III卷-文科::21::occ1"
"导数","22","2018","全国II卷-理科","13","1","fill_blank","","核心是导数求切线方程。","2018-全国II卷-理科::13::occ1"
"导数","23","2018","全国II卷-理科","21","1","solution","","核心是导数证明不等式及零点问题。","2018-全国II卷-理科::21::occ1"
"导数","24","2018","全国II卷-文科","13","1","fill_blank","","核心是导数求切线方程。","2018-全国II卷-文科::13::occ1"
"导数","25","2018","全国II卷-文科","21","1","solution","","核心是导数求单调区间及证明零点唯一性。","2018-全国II卷-文科::21::occ1"
"导数","26","2018","全国I卷-理科","5","1","single_choice","","核心是导数求切线方程，涉及奇函数条件。","2018-全国I卷-理科::5::occ1"
"导数","27","2018","全国I卷-理科","21","1","solution","","核心是导数讨论单调性及极值点偏移证明。","2018-全国I卷-理科::21::occ1"
"导数","28","2018","全国I卷-文科","6","1","single_choice","","利用导数求切线方程，核心是导数。","2018-全国I卷-文科::6::occ1"
"导数","29","2018","全国I卷-文科","21","1","solution","","利用导数研究极值、单调性与不等式证明，核心是导数。","2018-全国I卷-文科::21::occ1"
"导数","30","2019","全国III卷-理科","6","1","single_choice","","利用导数求切线方程，核心是导数。","2019-全国III卷-理科::6::occ1"
"导数","31","2019","全国III卷-理科","20","1","solution","","利用导数研究函数单调性与最值，核心是导数。","2019-全国III卷-理科::20::occ1"
"导数","32","2019","全国III卷-文科","7","1","single_choice","","利用导数求切线方程，核心是导数。","2019-全国III卷-文科::7::occ1"
"导数","33","2019","全国III卷-文科","20","1","solution","","利用导数研究函数单调性与最值，核心是导数。","2019-全国III卷-文科::20::occ1"
"导数","34","2019","全国II卷-理科","20","1","solution","","讨论单调性、证明零点及切线问题，主要方法为导数。","2019-全国II卷-理科::20::occ1"
"导数","35","2019","全国II卷-文科","10","1","single_choice","","求切线方程，核心是导数运算。","2019-全国II卷-文科::10::occ1"
"导数","36","2019","全国II卷-文科","21","1","solution","","讨论极值点和零点，主要方法为导数。","2019-全国II卷-文科::21::occ1"
"导数","37","2019","全国I卷-理科","13","1","fill_blank","","求切线方程，核心是导数运算。","2019-全国I卷-理科::13::occ1"
"导数","38","2019","全国I卷-理科","20","1","solution","","导数证明极值点和零点，主要方法为导数。","2019-全国I卷-理科::20::occ1"
"导数","39","2019","全国I卷-文科","13","1","fill_blank","","求切线方程，核心是导数运算。","2019-全国I卷-文科::13::occ1"
"导数","40","2019","全国I卷-文科","20","1","solution","","证明导数零点及求参数范围，主要方法为导数。","2019-全国I卷-文科::20::occ1"
"导数","41","2020","全国III卷-理科","21","1","solution","","利用导数求参数，证明零点范围，核心是导数应用。","2020-全国III卷-理科::21::occ1"
"导数","42","2020","全国III卷-文科","15","1","fill_blank","","利用导数求参数，核心是导数运算。","2020-全国III卷-文科::15::occ1"
"导数","43","2020","全国III卷-文科","20","1","solution","","讨论函数单调性及零点个数，核心是导数。","2020-全国III卷-文科::20::occ1"
"导数","44","2020","全国II卷-理科","21","1","solution","三角函数","讨论函数单调性、证明不等式，核心是导数应用。","2020-全国II卷-理科::21::occ1"
"导数","45","2020","全国II卷-文科","21","1","solution","","核心是导数研究不等式恒成立和函数单调性。","2020-全国II卷-文科::21::occ1"
"导数","46","2020","全国I卷-理科","6","1","single_choice","","核心是导数求切线方程。","2020-全国I卷-理科::6::occ1"
"导数","47","2020","全国I卷-理科","21","1","solution","","核心是导数研究函数单调性和不等式恒成立。","2020-全国I卷-理科::21::occ1"
"导数","48","2020","全国I卷-文科","15","1","fill_blank","","核心是导数求切线方程。","2020-全国I卷-文科::15::occ1"
"导数","49","2020","全国I卷-文科","20","1","solution","","核心是导数研究函数单调性和零点。","2020-全国I卷-文科::20::occ1"
"导数","50","2021","北京卷","19","1","solution","","核心是导数求切线、极值、单调区间和最值。","2021-北京卷::19::occ1"
"导数","51","2021","全国甲卷-理科","13","1","fill_blank","","求曲线在某点处的切线方程，属于导数。","2021-全国甲卷-理科::13::occ1"
"导数","52","2021","全国甲卷-理科","21","1","solution","","主要利用导数研究函数单调性、极值及交点个数，核心方法是导数。","2021-全国甲卷-理科::21::occ1"
"导数","53","2021","全国甲卷-文科","20","1","solution","","利用导数讨论单调性、图象与x轴无交点求参数范围，核心是导数。","2021-全国甲卷-文科::20::occ1"
"导数","54","2021","全国乙卷-理科","10","1","single_choice","","利用导数研究函数极值点，核心是导数。","2021-全国乙卷-理科::10::occ1"
"导数","55","2021","全国乙卷-理科","20","1","solution","","利用导数研究极值点，证明不等式，核心是导数。","2021-全国乙卷-理科::20::occ1"
"导数","56","2021","全国乙卷-文科","12","1","single_choice","","利用导数研究函数极值点，核心是导数。","2021-全国乙卷-文科::12::occ1"
"导数","57","2021","全国乙卷-文科","21","1","solution","","导数讨论单调性、求切线，主类为导数。","2021-全国乙卷-文科::21::occ1"
"导数","58","2021","天津卷","20","1","solution","","导数求切线、极值、恒成立问题，主类为导数。","2021-天津卷::20::occ1"
"导数","59","2021","新高考II卷","16","1","fill_blank","","核心是导数几何意义（切线）及函数性质，属于导数应用问题。","2021-新高考II卷::16::occ1"
"导数","60","2021","新高考II卷","22","1","solution","","核心是导数研究函数单调性与零点，属于导数综合问题。","2021-新高考II卷::22::occ1"
"导数","61","2021","新高考I卷","7","1","single_choice","","核心是导数几何意义（切线）与函数零点，属于导数应用问题。","2021-新高考I卷::7::occ1"
"导数","62","2021","新高考I卷","22","1","solution","","核心是导数研究函数单调性与不等式证明，属于导数综合问题。","2021-新高考I卷::22::occ1"
"导数","63","2021","浙江卷","22","1","solution","","核心是导数研究函数单调性、零点及不等式证明，属于导数综合问题。","2021-浙江卷::22::occ1"
"导数","64","2022","北京卷","20","1","solution","","核心是导数求切线、单调性及不等式证明，属于导数综合问题。","2022-北京卷::20::occ1"
"导数","65","2022","全国甲卷-理科","6","1","single_choice","","导数求极值","2022-全国甲卷-理科::6::occ1"
"导数","66","2022","全国甲卷-理科","21","1","solution","","导数恒成立和零点","2022-全国甲卷-理科::21::occ1"
"导数","67","2022","全国甲卷-文科","8","1","single_choice","","导数求极值","2022-全国甲卷-文科::8::occ1"
"导数","68","2022","全国甲卷-文科","20","1","solution","","导数求切线及参数范围","2022-全国甲卷-文科::20::occ1"
"导数","69","2022","全国乙卷-理科","16","1","fill_blank","","导数极值点参数范围","2022-全国乙卷-理科::16::occ1"
"导数","70","2022","全国乙卷-理科","21","1","solution","","导数求切线及零点问题","2022-全国乙卷-理科::21::occ1"
"导数","71","2022","全国乙卷-文科","11","1","single_choice","","利用导数求函数最值","2022-全国乙卷-文科::11::occ1"
"导数","72","2022","全国乙卷-文科","20","1","solution","","函数最值、零点问题，核心是导数应用。","2022-全国乙卷-文科::20::occ1"
"导数","73","2022","天津卷","20","1","solution","","求切线、参数范围、不等式证明，核心是导数应用。","2022-天津卷::20::occ1"
"导数","74","2022","新高考II卷","14","1","fill_blank","","求曲线过原点的切线方程，核心是导数几何意义。","2022-新高考II卷::14::occ1"
"导数","75","2022","新高考II卷","22","1","solution","","函数单调性、参数范围、不等式证明，核心是导数。","2022-新高考II卷::22::occ1"
"导数","76","2022","新高考I卷","15","1","fill_blank","","利用导数求切线，核心是导数几何意义。","2022-新高考I卷::15::occ1"
"导数","77","2022","新高考I卷","22","1","solution","","函数最值、零点、等差数列，核心是导数。","2022-新高考I卷::22::occ1"
"导数","78","2022","浙江卷","22","1","solution","","函数单调区间和切线问题，核心是导数。","2022-浙江卷::22::occ1"
"导数","79","2023","北京卷","20","1","solution","","切线、单调区间、极值点个数，核心是导数。","2023-北京卷::20::occ1"
"导数","80","2023","全国甲卷-理科","21","1","solution","","含参函数单调性讨论和恒成立问题，核心是导数。","2023-全国甲卷-理科::21::occ1"
"导数","81","2023","全国甲卷-文科","8","1","single_choice","","求曲线切线方程，核心是导数。","2023-全国甲卷-文科::8::occ1"
"导数","82","2023","全国甲卷-文科","20","1","solution","","含三角函数的函数单调性和不等式恒成立，核心是导数。","2023-全国甲卷-文科::20::occ1"
"导数","83","2023","全国乙卷-理科","21","1","solution","","切线、对称性和极值问题，核心是导数。","2023-全国乙卷-理科::21::occ1"
"导数","84","2023","全国乙卷-文科","20","1","solution","","切线方程和单调性求参数，核心是导数。","2023-全国乙卷-文科::20::occ1"
"导数","85","2023","上海卷","21","1","solution","数列","核心是切线方程、数列递推、等差判断，涉及导数，主类为导数。","2023-上海卷::21::occ1"
"导数","86","2023","天津卷","20","1","solution","数列","核心是利用导数证明不等式，最后一问涉及数列求和，但主类为导数。","2023-天津卷::20::occ1"
"导数","87","2023","新高考II卷","6","1","single_choice","","核心是利用导数研究函数单调性求参数范围，属于导数。","2023-新高考II卷::6::occ1"
"导数","88","2023","新高考II卷","11","1","multiple_choice","","核心是利用导数研究函数极值，属于导数。","2023-新高考II卷::11::occ1"
"导数","89","2023","新高考II卷","22","1","solution","三角函数","核心是利用导数研究函数极值，涉及三角函数，但主类为导数。","2023-新高考II卷::22::occ1"
"导数","90","2023","新高考I卷","19","1","solution","","核心是利用导数讨论单调性、证明不等式，属于导数。","2023-新高考I卷::19::occ1"
"导数","91","2024","北京卷","20","1","solution","","题目涉及切线、单调区间、面积问题，主要使用导数。","2024-北京卷::20::occ1"
"导数","92","2024","全国甲卷-理科","6","1","single_choice","","题目涉及切线方程与三角形面积，核心是导数几何意义。","2024-全国甲卷-理科::6::occ1"
"导数","93","2024","全国甲卷-理科","21","1","solution","","题目求极值和恒成立问题，主要使用导数方法。","2024-全国甲卷-理科::21::occ1"
"导数","94","2024","全国甲卷-文科","7","1","single_choice","","题目涉及切线方程与面积，核心是导数几何意义。","2024-全国甲卷-文科::7::occ1"
"导数","95","2024","全国甲卷-文科","17","1","solution","","题目求单调区间和证明不等式，主要使用导数方法。","2024-全国甲卷-文科::17::occ1"
"导数","96","2024","上海卷","21","1","solution","","题目涉及函数最近点、切线垂直、单调性，核心是导数应用。","2024-上海卷::21::occ1"
"导数","97","2024","天津卷","20","1","solution","","主要任务是求切线、恒成立求参数范围、不等式证明，均以导数方法为核心","2024-天津卷::20::occ1"
"导数","98","2024","新高考II卷","16","1","solution","","主要任务是求切线、讨论极值及参数范围，以导数方法为核心","2024-新高考II卷::16::occ1"
"导数","99","2024","新高考I卷","13","1","fill_blank","","核心是切线问题，利用导数求参数","2024-新高考I卷::13::occ1"
"导数","100","2024","新高考I卷","18","1","solution","","主要任务是求导、恒成立、对称性证明，以导数方法为核心","2024-新高考I卷::18::occ1"
"导数","101","2025","全国II卷","18","1","solution","","主要任务是证明极值点、零点、单调性及比较大小，以导数方法为核心","2025-全国II卷::18::occ1"
"导数","102","2025","全国I卷","12","1","fill_blank","","利用导数求切线参数，属于导数几何意义。","2025-全国I卷::12::occ1"
"导数","103","2025","上海卷","19","1","solution","","函数含对数，求不等式解集和极大值，核心是导数应用。","2025-上海卷::19::occ1"
"导数","104","2025","天津卷","20","1","solution","","函数含对数，求切线、零点问题，核心是导数应用。","2025-天津卷::20::occ1"
"计数原理","1","2016","全国III卷-理科","7","1","single_choice","","程序框图，循环结构，核心是算法，归为函数中的迭代。","2016-全国III卷-理科::7::occ1"
"计数原理","2","2016","全国III卷-理科","12","1","single_choice","","规范01数列的计数，核心是排列组合中的计数方法。","2016-全国III卷-理科::12::occ1"
"计数原理","3","2016","全国III卷-文科","8","1","single_choice","","程序框图，循环结构，核心是算法，但无对应专题，归为函数中的迭代思想。","2016-全国III卷-文科::8::occ1"
"计数原理","4","2016","全国II卷-理科","5","1","single_choice","","最短路径计数，核心是排列组合中的计数方法。","2016-全国II卷-理科::5::occ1"
"计数原理","5","2016","全国II卷-理科","8","1","single_choice","","程序框图实现秦九韶算法，核心是多项式求值，属于函数概念。","2016-全国II卷-理科::8::occ1"
"计数原理","6","2016","全国II卷-理科","15","1","fill_blank","","卡片数字推理，核心是计数原理中的组合与推理。","2016-全国II卷-理科::15::occ1"
"计数原理","7","2016","全国I卷-理科","14","1","fill_blank","","二项式定理求特定项系数，核心是计数原理。","2016-全国I卷-理科::14::occ1"
"计数原理","8","2017","全国III卷-理科","4","1","single_choice","","二项式定理求展开式系数，核心是计数原理。","2017-全国III卷-理科::4::occ1"
"计数原理","9","2017","全国II卷-理科","6","1","single_choice","","核心是排列组合分配问题，属于计数原理。","2017-全国II卷-理科::6::occ1"
"计数原理","10","2017","全国I卷-理科","6","1","single_choice","","二项展开式求系数，属于计数原理。","2017-全国I卷-理科::6::occ1"
"计数原理","11","2018","全国III卷-理科","5","1","single_choice","","求二项展开式中特定项的系数，核心是二项式定理，属于计数原理。","2018-全国III卷-理科::5::occ1"
"计数原理","12","2018","全国I卷-理科","15","1","fill_blank","","核心是组合计数，至少1位女生。","2018-全国I卷-理科::15::occ1"
"计数原理","13","2019","全国III卷-理科","4","1","single_choice","","二项式定理求系数，属于计数原理。","2019-全国III卷-理科::4::occ1"
"计数原理","14","2020","全国III卷-理科","14","1","fill_blank","","二项式展开常数项。","2020-全国III卷-理科::14::occ1"
"计数原理","15","2020","全国II卷-理科","14","1","fill_blank","","排列组合分配问题。","2020-全国II卷-理科::14::occ1"
"计数原理","16","2020","全国II卷-文科","3","1","single_choice","","计数问题，属于排列组合。","2020-全国II卷-文科::3::occ1"
"计数原理","17","2020","全国I卷-理科","8","1","single_choice","","核心是二项式定理求特定项系数。","2020-全国I卷-理科::8::occ1"
"计数原理","18","2021","北京卷","11","1","fill_blank","","核心是二项式定理求常数项。","2021-北京卷::11::occ1"
"计数原理","19","2021","全国乙卷-理科","6","1","single_choice","","排列组合分配问题，属于计数原理。","2021-全国乙卷-理科::6::occ1"
"计数原理","20","2021","上海春季卷","7","1","fill_blank","","二项式系数最大及系数和，主类为计数原理。","2021-上海春季卷::7::occ1"
"计数原理","21","2021","上海春季卷","10","1","fill_blank","","组合计数问题，主类为计数原理。","2021-上海春季卷::10::occ1"
"计数原理","22","2021","上海卷","6","1","fill_blank","","二项式定理求系数，主类为计数原理。","2021-上海卷::6::occ1"
"计数原理","23","2021","天津卷","11","1","fill_blank","","二项式展开求特定项系数，主类为计数原理。","2021-天津卷::11::occ1"
"计数原理","24","2021","浙江卷","13","1","fill_blank","","核心是二项式定理展开求系数，属于计数原理问题。","2021-浙江卷::13::occ1"
"计数原理","25","2022","北京卷","8","1","single_choice","","核心是二项式定理展开求系数和，属于计数原理问题。","2022-北京卷::8::occ1"
"计数原理","26","2022","上海卷","6","1","fill_blank","","二项式展开系数关系求指数，核心是二项式定理。","2022-上海卷::6::occ1"
"计数原理","27","2022","天津卷","11","1","fill_blank","","二项式展开常数项，核心是二项式定理。","2022-天津卷::11::occ1"
"计数原理","28","2022","新高考II卷","5","1","single_choice","","排列组合问题，核心是计数原理。","2022-新高考II卷::5::occ1"
"计数原理","29","2022","新高考I卷","13","1","fill_blank","","二项式展开式系数，主类为计数原理。","2022-新高考I卷::13::occ1"
"计数原理","30","2022","浙江卷","12","1","fill_blank","","二项式展开式系数，主类为计数原理。","2022-浙江卷::12::occ1"
"计数原理","31","2023","北京卷","5","1","single_choice","","二项式展开式系数，主类为计数原理。","2023-北京卷::5::occ1"
"计数原理","32","2023","全国甲卷-理科","9","1","single_choice","","排列组合安排志愿者，主类为计数原理。","2023-全国甲卷-理科::9::occ1"
"计数原理","33","2023","全国乙卷-理科","7","1","single_choice","","排列组合计数，核心是计数原理。","2023-全国乙卷-理科::7::occ1"
"计数原理","34","2023","天津卷","11","1","fill_blank","","核心是二项式展开求特定项系数，属于二项式定理。","2023-天津卷::11::occ1"
"计数原理","35","2023","新高考I卷","13","1","fill_blank","","核心是分类计数和组合数计算，属于排列组合。","2023-新高考I卷::13::occ1"
"计数原理","36","2024","北京卷","4","1","single_choice","","核心是二项式展开求特定项系数，属于二项式定理。","2024-北京卷::4::occ1"
"计数原理","37","2024","全国甲卷-理科","13","1","fill_blank","","题目涉及二项展开式系数最大值，核心是二项式定理。","2024-全国甲卷-理科::13::occ1"
"计数原理","38","2024","上海卷","6","1","fill_blank","","题目涉及二项展开式系数，核心是二项式定理。","2024-上海卷::6::occ1"
"计数原理","39","2024","上海卷","10","1","fill_blank","","题目涉及组合计数，核心是计数原理。","2024-上海卷::10::occ1"
"计数原理","40","2024","天津卷","11","1","fill_blank","","核心是二项式定理求常数项","2024-天津卷::11::occ1"
"计数原理","41","2024","新高考II卷","14","1","fill_blank","","核心是排列组合计数问题","2024-新高考II卷::14::occ1"
"计数原理","42","2025","上海卷","4","1","fill_blank","","求二项展开式中特定项的系数，属于计数原理中的二项式定理。","2025-上海卷::4::occ1"
"计数原理","43","2025","上海卷","9","1","fill_blank","","排队问题，属于排列组合。","2025-上海卷::9::occ1"
"计数原理","44","2025","天津卷","11","1","fill_blank","","二项展开式求特定项系数，属于二项式定理。","2025-天津卷::11::occ1"
"统计与概率","1","2016","全国III卷-理科","4","1","single_choice","","雷达图数据分析，核心是统计图表。","2016-全国III卷-理科::4::occ1"
"统计与概率","2","2016","全国III卷-理科","18","1","solution","","线性回归模型拟合与预测，核心是统计中的回归分析。","2016-全国III卷-理科::18::occ1"
"统计与概率","3","2016","全国III卷-文科","4","1","single_choice","","雷达图数据分析，核心是统计图表。","2016-全国III卷-文科::4::occ1"
"统计与概率","4","2016","全国III卷-文科","5","1","single_choice","","古典概型求概率，核心是概率。","2016-全国III卷-文科::5::occ1"
"统计与概率","5","2016","全国III卷-文科","18","1","solution","","线性回归模型拟合与预测，核心是统计中的回归分析。","2016-全国III卷-文科::18::occ1"
